,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
8418,22.0,2.0,1.0,1.0,87.0,413.68,0.08,12.07,34.27,4993.65,0.14,277.43,15,0,4,0,13.0,14.0,61.0,26.0,3.0,0
8419,19.0,1.0,1.0,1.0,63.0,280.94,0.13,7.92,35.49,2224.14,0.09,123.56,12,0,4,0,10.0,12.0,44.0,19.0,1.0,0
8420,23.0,3.0,1.0,1.0,107.0,525.04,0.06,15.5,33.87,8138.08,0.18,452.12,17,0,3,0,15.0,15.0,76.0,31.0,5.0,0
8421,24.0,2.0,1.0,1.0,95.0,456.7,0.08,12.13,37.64,5541.28,0.15,307.85,16,0,4,0,13.0,15.0,67.0,28.0,3.0,0
8422,23.0,1.0,1.0,1.0,87.0,418.24,0.11,8.74,47.88,3653.45,0.14,202.97,14,1,5,0,11.0,17.0,60.0,27.0,1.0,0
8423,22.0,2.0,1.0,1.0,75.0,381.56,0.13,7.41,51.47,2828.52,0.13,157.14,15,0,4,0,11.0,23.0,44.0,31.0,3.0,0
8424,29.0,3.0,1.0,3.0,80.0,371.51,0.06,17.18,21.62,6383.19,0.12,354.62,20,0,7,0,14.0,11.0,53.0,27.0,5.0,0
8425,54.0,6.0,1.0,3.0,78.0,347.84,0.08,13.0,26.76,4521.86,0.12,251.21,36,9,7,0,11.0,11.0,52.0,26.0,11.0,0
8426,18.0,1.0,1.0,1.0,66.0,320.63,0.19,5.33,60.12,1710.01,0.11,95.0,11,0,4,0,8.0,21.0,38.0,28.0,1.0,0
8427,23.0,2.0,1.0,1.0,71.0,348.39,0.06,17.0,20.49,5922.62,0.12,329.03,17,3,3,0,17.0,13.0,45.0,26.0,3.0,0
8428,17.0,1.0,1.0,1.0,66.0,326.98,0.2,5.04,64.83,1649.1,0.11,91.62,11,0,4,0,8.0,23.0,37.0,29.0,1.0,0
8429,13.0,2.0,1.0,2.0,20.0,80.0,0.15,6.6,12.12,528.0,0.03,29.33,8,0,3,0,11.0,5.0,14.0,6.0,3.0,0
8430,13.0,1.0,1.0,1.0,35.0,133.26,0.11,9.0,14.81,1199.32,0.04,66.63,7,0,4,0,9.0,5.0,25.0,10.0,1.0,0
8431,35.0,5.0,1.0,2.0,63.0,302.86,0.07,15.33,19.75,4643.9,0.1,257.99,25,3,5,0,16.0,12.0,40.0,23.0,9.0,0
8432,26.0,2.0,1.0,2.0,108.0,549.45,0.06,17.37,31.63,9543.01,0.18,530.17,17,0,7,0,15.0,19.0,64.0,44.0,3.0,0
8433,31.0,4.0,1.0,3.0,123.0,650.1,0.05,19.48,33.38,12660.78,0.22,703.38,26,0,2,1,19.0,20.0,82.0,41.0,7.0,0
8434,20.0,1.0,1.0,1.0,64.0,293.44,0.11,9.31,31.53,2731.23,0.1,151.73,13,0,5,0,11.0,13.0,42.0,22.0,1.0,0
8435,20.0,1.0,1.0,1.0,64.0,293.44,0.11,9.31,31.53,2731.23,0.1,151.73,13,0,5,0,11.0,13.0,42.0,22.0,1.0,0
8436,20.0,1.0,1.0,1.0,60.0,263.54,0.13,7.88,33.47,2075.37,0.09,115.3,12,0,5,0,9.0,12.0,39.0,21.0,1.0,0
8437,31.0,1.0,1.0,1.0,120.0,509.75,0.05,20.25,25.17,10322.46,0.17,573.47,24,0,5,0,9.0,10.0,75.0,45.0,1.0,0
8438,21.0,1.0,1.0,1.0,79.0,341.43,0.09,10.64,32.1,3631.6,0.11,201.76,14,0,5,0,9.0,11.0,53.0,26.0,1.0,0
8439,8.0,1.0,1.0,1.0,24.0,91.38,0.42,2.4,38.07,219.3,0.03,12.18,5,0,1,0,4.0,10.0,12.0,12.0,1.0,0
8440,33.0,7.0,3.0,6.0,136.0,737.97,0.06,17.81,41.43,13145.13,0.25,730.28,27,0,4,0,19.0,24.0,91.0,45.0,13.0,0
8441,22.0,1.0,1.0,1.0,75.0,352.53,0.1,9.9,35.61,3490.08,0.12,193.89,15,0,5,0,11.0,15.0,48.0,27.0,1.0,0
8442,17.0,1.0,1.0,1.0,49.0,208.15,0.13,7.65,27.21,1592.34,0.07,88.46,10,0,5,0,9.0,10.0,32.0,17.0,1.0,0
8443,44.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.0,0
8444,44.0,11.0,6.0,6.0,252.0,1517.64,0.03,30.39,49.93,46125.32,0.51,2562.52,40,0,4,0,23.0,42.0,141.0,111.0,21.0,0
8445,25.0,2.0,1.0,2.0,64.0,314.04,0.1,10.5,29.91,3297.43,0.1,183.19,17,0,5,0,14.0,16.0,40.0,24.0,3.0,0
8446,18.0,2.0,1.0,2.0,56.0,249.73,0.1,10.0,24.97,2497.28,0.08,138.74,13,0,3,0,11.0,11.0,36.0,20.0,3.0,0
8447,16.0,3.0,1.0,2.0,25.0,104.25,0.14,7.0,14.89,729.74,0.03,40.54,11,0,3,0,12.0,6.0,18.0,7.0,5.0,0
8448,40.0,4.0,1.0,4.0,151.0,740.94,0.06,16.32,45.36,12102.03,0.25,672.33,32,0,6,0,12.0,18.0,102.0,49.0,7.0,0
8449,24.0,1.0,1.0,1.0,75.0,375.0,0.15,6.65,56.37,2494.57,0.13,138.59,15,0,6,0,9.0,23.0,41.0,34.0,1.0,0
8450,64.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,0
8451,27.0,8.0,8.0,6.0,139.0,668.22,0.02,40.18,16.63,26850.39,0.22,1491.69,23,0,2,0,17.0,11.0,87.0,52.0,15.0,0
8452,38.0,9.0,1.0,9.0,147.0,706.68,0.05,19.5,36.24,13780.28,0.24,765.57,22,0,9,4,12.0,16.0,95.0,52.0,17.0,0
8453,22.0,5.0,1.0,5.0,41.0,156.1,0.15,6.75,23.13,1053.69,0.05,58.54,18,1,1,0,6.0,8.0,23.0,18.0,9.0,0
8454,29.0,6.0,6.0,2.0,84.0,403.82,0.06,16.67,24.23,6730.3,0.13,373.91,18,2,4,0,16.0,12.0,59.0,25.0,11.0,0
8455,16.0,1.0,1.0,1.0,65.0,265.69,0.21,4.77,55.71,1267.11,0.09,70.4,11,0,3,0,4.0,13.0,34.0,31.0,1.0,0
8456,29.0,6.0,5.0,4.0,64.0,314.04,0.07,15.0,20.94,4710.61,0.1,261.7,21,0,5,1,18.0,12.0,44.0,20.0,11.0,0
8457,11.0,1.0,1.0,1.0,33.0,144.95,0.23,4.31,33.65,624.38,0.05,34.69,7,0,2,0,8.0,13.0,19.0,14.0,1.0,0
8458,23.0,3.0,1.0,2.0,65.0,301.85,0.08,12.73,23.72,3841.74,0.1,213.43,15,2,4,0,14.0,11.0,45.0,20.0,5.0,0
8459,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8460,16.0,1.0,1.0,1.0,79.0,398.51,0.18,5.6,71.16,2231.64,0.13,123.98,12,0,2,0,8.0,25.0,44.0,35.0,1.0,0
8461,21.0,2.0,1.0,2.0,68.0,326.9,0.11,9.0,36.32,2942.1,0.11,163.45,13,0,6,0,12.0,16.0,44.0,24.0,3.0,0
8462,22.0,3.0,1.0,3.0,33.0,142.62,0.13,7.5,19.02,1069.68,0.05,59.43,13,2,4,0,12.0,8.0,23.0,10.0,5.0,0
8463,15.0,1.0,1.0,1.0,42.0,168.0,0.11,9.0,18.67,1512.0,0.06,84.0,9,0,4,0,9.0,7.0,28.0,14.0,1.0,0
8464,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8465,8.0,1.0,1.0,1.0,26.0,101.58,0.42,2.36,42.98,240.1,0.03,13.34,6,0,0,0,4.0,11.0,13.0,13.0,1.0,0
8466,36.0,12.0,10.0,6.0,99.0,480.94,0.05,20.53,23.42,9875.3,0.16,548.63,31,0,3,0,14.0,15.0,55.0,44.0,23.0,0
8467,48.0,17.0,15.0,8.0,149.0,731.13,0.03,28.88,25.32,21111.28,0.24,1172.85,43,0,3,0,14.0,16.0,83.0,66.0,33.0,0
8468,31.0,4.0,1.0,3.0,62.0,312.75,0.09,11.25,27.8,3518.46,0.1,195.47,25,1,3,0,15.0,18.0,35.0,27.0,6.0,0
8469,25.0,7.0,5.0,4.0,85.0,428.77,0.07,14.74,29.1,6318.77,0.14,351.04,21,0,2,0,14.0,19.0,45.0,40.0,13.0,0
8470,24.0,1.0,1.0,1.0,134.0,588.57,0.13,7.88,74.67,4639.32,0.2,257.74,20,0,0,0,4.0,17.0,67.0,67.0,1.0,0
8471,50.0,17.0,15.0,8.0,157.0,798.73,0.04,24.5,32.6,19568.93,0.27,1087.16,45,0,3,0,14.0,20.0,87.0,70.0,33.0,0
8472,8.0,1.0,1.0,1.0,24.0,91.38,0.42,2.4,38.07,219.3,0.03,12.18,6,0,0,0,4.0,10.0,12.0,12.0,1.0,0
8473,8.0,1.0,1.0,1.0,26.0,101.58,0.42,2.36,42.98,240.1,0.03,13.34,6,0,0,0,4.0,11.0,13.0,13.0,1.0,0
8474,15.0,2.0,1.0,2.0,27.0,93.4,0.29,3.43,27.24,320.24,0.03,17.79,10,2,1,0,4.0,7.0,15.0,12.0,3.0,0
8475,8.0,1.0,1.0,1.0,26.0,101.58,0.42,2.36,42.98,240.1,0.03,13.34,6,0,0,0,4.0,11.0,13.0,13.0,1.0,0
8476,8.0,1.0,1.0,1.0,24.0,91.38,0.42,2.4,38.07,219.3,0.03,12.18,6,0,0,0,4.0,10.0,12.0,12.0,1.0,0
8477,41.0,14.0,12.0,7.0,113.0,559.82,0.05,20.59,27.19,11525.79,0.19,640.32,36,0,3,0,14.0,17.0,63.0,50.0,27.0,0
8478,13.0,1.0,1.0,1.0,38.0,161.42,0.29,3.39,47.58,547.68,0.05,30.43,10,0,1,0,5.0,14.0,19.0,19.0,1.0,0
8479,30.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0
8480,31.0,4.0,1.0,3.0,62.0,312.75,0.09,11.25,27.8,3518.46,0.1,195.47,25,1,3,0,15.0,18.0,35.0,27.0,6.0,0
8481,74.0,9.0,7.0,5.0,133.0,791.91,0.1,9.95,79.6,7878.68,0.26,437.7,46,0,5,21,13.0,49.0,58.0,75.0,17.0,0
8482,34.0,1.0,1.0,1.0,178.0,855.71,0.13,7.42,115.38,6346.51,0.29,352.58,26,0,0,0,4.0,24.0,89.0,89.0,1.0,0
8483,12.0,2.0,1.0,2.0,15.0,45.0,0.33,3.0,15.0,135.0,0.02,7.5,7,2,1,0,4.0,4.0,9.0,6.0,3.0,0
8484,28.0,9.0,7.0,5.0,67.0,314.93,0.07,15.0,21.0,4723.94,0.1,262.44,24,0,2,0,13.0,13.0,37.0,30.0,17.0,0
8485,13.0,1.0,1.0,1.0,38.0,161.42,0.29,3.39,47.58,547.68,0.05,30.43,10,0,1,0,5.0,14.0,19.0,19.0,1.0,0
8486,31.0,4.0,1.0,3.0,87.0,438.86,0.08,13.33,32.91,5851.5,0.15,325.08,22,0,6,0,15.0,18.0,55.0,32.0,7.0,0
8487,29.0,4.0,1.0,3.0,87.0,438.86,0.08,13.33,32.91,5851.5,0.15,325.08,22,0,5,0,15.0,18.0,55.0,32.0,7.0,0
8488,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8489,22.0,1.0,1.0,1.0,69.0,331.71,0.16,6.39,51.87,2121.18,0.11,117.84,15,0,5,0,9.0,19.0,42.0,27.0,1.0,0
8490,12.0,1.0,1.0,1.0,39.0,171.3,0.17,6.0,28.55,1027.8,0.06,57.1,7,0,3,0,9.0,12.0,23.0,16.0,1.0,0
8491,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8492,8.0,1.0,1.0,1.0,37.0,159.91,0.14,7.33,21.81,1172.68,0.05,65.15,7,0,1,0,11.0,9.0,25.0,12.0,1.0,0
8493,23.0,3.0,1.0,3.0,40.0,178.38,0.13,7.8,22.87,1391.34,0.06,77.3,14,2,4,0,12.0,10.0,27.0,13.0,5.0,0
8494,24.0,1.0,1.0,1.0,76.0,372.92,0.14,7.0,53.27,2610.47,0.12,145.03,17,0,3,0,10.0,20.0,48.0,28.0,1.0,0
8495,11.0,1.0,1.0,1.0,38.0,171.9,0.23,4.27,40.29,733.42,0.06,40.75,7,0,2,0,8.0,15.0,22.0,16.0,1.0,0
8496,13.0,4.0,1.0,4.0,56.0,245.97,0.07,14.67,16.77,3607.56,0.08,200.42,10,0,1,0,12.0,9.0,34.0,22.0,7.0,0
8497,19.0,3.0,1.0,3.0,67.0,337.97,0.1,9.75,34.66,3295.25,0.11,183.07,14,0,3,0,13.0,20.0,37.0,30.0,5.0,0
8498,12.0,3.0,1.0,2.0,24.0,100.08,0.13,8.0,12.51,800.63,0.03,44.48,8,0,2,0,12.0,6.0,16.0,8.0,5.0,0
8499,12.0,3.0,1.0,2.0,24.0,100.08,0.13,8.0,12.51,800.63,0.03,44.48,8,0,2,0,12.0,6.0,16.0,8.0,5.0,0
8500,24.0,4.0,1.0,2.0,39.0,178.81,0.09,11.0,16.26,1966.95,0.06,109.27,19,0,3,0,16.0,8.0,28.0,11.0,7.0,0
8501,21.0,2.0,1.0,2.0,58.0,265.93,0.11,8.88,29.93,2362.67,0.09,131.26,11,0,5,3,11.0,13.0,37.0,21.0,3.0,0
8502,21.0,2.0,1.0,2.0,54.0,247.59,0.11,9.5,26.06,2352.09,0.08,130.66,14,0,4,0,12.0,12.0,35.0,19.0,3.0,0
8503,26.0,1.0,1.0,1.0,90.0,412.65,0.09,11.07,37.27,4568.59,0.14,253.81,18,0,5,0,10.0,14.0,59.0,31.0,1.0,0
8504,21.0,2.0,1.0,2.0,52.0,235.23,0.1,9.82,23.96,2309.48,0.08,128.3,14,0,5,0,12.0,11.0,34.0,18.0,3.0,0
8505,29.0,1.0,1.0,1.0,125.0,540.24,0.04,26.25,20.58,14181.33,0.18,787.85,22,0,5,0,12.0,8.0,90.0,35.0,1.0,0
8506,16.0,1.0,1.0,1.0,51.0,220.42,0.12,8.5,25.93,1873.56,0.07,104.09,9,0,4,0,10.0,10.0,34.0,17.0,1.0,0
8507,15.0,3.0,1.0,2.0,39.0,173.92,0.13,7.8,22.3,1356.56,0.06,75.36,10,0,3,0,12.0,10.0,26.0,13.0,5.0,0
8508,19.0,1.0,1.0,1.0,80.0,356.75,0.12,8.65,41.22,3087.3,0.12,171.52,12,0,4,0,9.0,13.0,55.0,25.0,1.0,0
8509,11.0,1.0,1.0,1.0,34.0,129.44,0.17,6.0,21.58,776.7,0.04,43.15,8,0,1,0,7.0,7.0,22.0,12.0,1.0,0
8510,15.0,3.0,1.0,2.0,24.0,98.1,0.16,6.42,15.29,629.47,0.03,34.97,11,0,2,0,11.0,6.0,17.0,7.0,5.0,0
8511,16.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0
8512,28.0,1.0,1.0,1.0,89.0,418.34,0.11,8.74,47.89,3654.32,0.14,203.02,19,0,5,0,9.0,17.0,56.0,33.0,1.0,0
8513,24.0,1.0,1.0,1.0,76.0,372.92,0.14,7.0,53.27,2610.47,0.12,145.03,17,0,3,0,10.0,20.0,48.0,28.0,1.0,0
8514,20.0,1.0,1.0,1.0,59.0,241.16,0.08,12.14,19.86,2928.38,0.08,162.69,9,0,9,0,10.0,7.0,42.0,17.0,1.0,0
8515,20.0,1.0,1.0,1.0,76.0,333.82,0.09,11.36,29.38,3793.37,0.11,210.74,13,1,4,0,10.0,11.0,51.0,25.0,1.0,0
8516,46.0,7.0,3.0,4.0,129.0,712.54,0.05,20.17,35.33,14369.55,0.24,798.31,38,0,6,0,22.0,24.0,85.0,44.0,13.0,0
8517,41.0,3.0,1.0,2.0,107.0,514.39,0.04,22.67,22.69,11659.44,0.17,647.75,27,0,11,0,16.0,12.0,73.0,34.0,5.0,0
8518,68.0,11.0,8.0,6.0,203.0,1108.26,0.03,29.59,37.45,32796.42,0.37,1822.02,53,2,9,2,17.0,27.0,109.0,94.0,21.0,0
8519,27.0,1.0,1.0,1.0,89.0,418.34,0.11,8.74,47.89,3654.32,0.14,203.02,18,0,5,0,9.0,17.0,56.0,33.0,1.0,0
8520,24.0,1.0,1.0,1.0,76.0,372.92,0.14,7.0,53.27,2610.47,0.12,145.03,17,0,3,0,10.0,20.0,48.0,28.0,1.0,0
8521,46.0,9.0,1.0,3.0,132.0,707.2,0.03,32.47,21.78,22963.1,0.24,1275.73,32,3,9,0,24.0,17.0,86.0,46.0,17.0,0
8522,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8523,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8524,72.0,19.0,1.0,17.0,268.0,1752.49,0.03,33.19,52.8,58164.69,0.58,3231.37,69,0,3,0,35.0,58.0,158.0,110.0,23.0,0
8525,33.0,2.0,1.0,2.0,88.0,398.07,0.06,17.55,22.68,6986.19,0.13,388.12,19,1,10,0,13.0,10.0,61.0,27.0,3.0,0
8526,12.0,1.0,1.0,1.0,36.0,152.93,0.15,6.67,22.94,1019.5,0.05,56.64,7,0,2,0,10.0,9.0,24.0,12.0,1.0,0
8527,12.0,1.0,1.0,1.0,36.0,152.93,0.15,6.67,22.94,1019.5,0.05,56.64,7,0,2,0,10.0,9.0,24.0,12.0,1.0,0
8528,19.0,2.0,1.0,2.0,50.0,219.62,0.08,12.0,18.3,2635.39,0.07,146.41,13,1,3,0,12.0,9.0,32.0,18.0,3.0,0
8529,15.0,1.0,1.0,1.0,53.0,229.06,0.14,6.95,32.94,1593.02,0.08,88.5,9,0,3,0,9.0,11.0,36.0,17.0,1.0,0
8530,15.0,1.0,1.0,1.0,53.0,229.06,0.14,6.95,32.94,1593.02,0.08,88.5,9,0,3,0,9.0,11.0,36.0,17.0,1.0,0
8531,17.0,1.0,1.0,1.0,58.0,258.64,0.09,11.4,22.69,2948.58,0.09,163.81,11,0,3,0,12.0,10.0,39.0,19.0,1.0,0
8532,18.0,1.0,1.0,1.0,61.0,272.03,0.08,12.0,22.67,3264.3,0.09,181.35,11,1,3,0,12.0,10.0,41.0,20.0,1.0,0
8533,17.0,1.0,1.0,1.0,58.0,258.64,0.12,8.33,31.04,2155.39,0.09,119.74,11,0,3,0,10.0,12.0,38.0,20.0,1.0,0
8534,53.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0
8535,20.0,1.0,1.0,1.0,58.0,250.67,0.15,6.67,37.6,1671.15,0.08,92.84,12,0,5,0,8.0,12.0,38.0,20.0,1.0,0
8536,10.0,4.0,3.0,2.0,25.0,104.25,0.13,8.0,13.03,833.99,0.03,46.33,7,0,1,0,12.0,6.0,17.0,8.0,7.0,0
8537,14.0,1.0,1.0,1.0,39.0,159.41,0.17,5.78,27.59,921.04,0.05,51.17,8,1,3,0,8.0,9.0,26.0,13.0,1.0,0
8538,17.0,1.0,1.0,1.0,72.0,305.85,0.09,11.25,27.19,3440.82,0.1,191.16,12,0,3,0,9.0,10.0,47.0,25.0,1.0,0
8539,117.0,13.0,1.0,3.0,190.0,923.02,0.05,18.64,49.52,17204.0,0.31,955.78,92,9,14,0,11.0,18.0,129.0,61.0,25.0,0
8540,15.0,1.0,1.0,1.0,53.0,225.14,0.12,8.55,26.33,1924.95,0.08,106.94,10,0,1,0,9.0,10.0,34.0,19.0,1.0,0
8541,14.0,1.0,1.0,1.0,42.0,171.67,0.12,8.57,20.03,1471.49,0.06,81.75,8,0,4,0,10.0,7.0,30.0,12.0,1.0,0
8542,12.0,1.0,1.0,1.0,43.0,175.76,0.12,8.44,20.83,1482.98,0.06,82.39,8,0,1,0,9.0,8.0,28.0,15.0,1.0,0
8543,42.0,6.0,1.0,2.0,61.0,283.28,0.11,9.23,30.69,2614.85,0.09,145.27,37,0,3,0,12.0,13.0,41.0,20.0,11.0,0
8544,16.0,1.0,1.0,1.0,51.0,220.42,0.12,8.5,25.93,1873.56,0.07,104.09,9,0,4,0,10.0,10.0,34.0,17.0,1.0,0
8545,14.0,3.0,1.0,2.0,39.0,173.92,0.13,7.8,22.3,1356.56,0.06,75.36,10,0,2,0,12.0,10.0,26.0,13.0,5.0,0
8546,63.0,3.0,1.0,3.0,249.0,1390.66,0.04,23.0,60.46,31985.08,0.46,1776.95,51,2,8,0,16.0,32.0,157.0,92.0,5.0,0
8547,6.0,1.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,5,0,1,0,7.0,3.0,8.0,3.0,1.0,0
8548,13.0,3.0,3.0,2.0,35.0,158.32,0.16,6.42,24.67,1015.92,0.05,56.44,9,0,2,0,11.0,12.0,21.0,14.0,5.0,0
8549,107.0,12.0,1.0,3.0,174.0,836.48,0.06,18.12,46.17,15155.04,0.28,841.95,84,9,12,0,11.0,17.0,118.0,56.0,23.0,0
8550,86.0,18.0,1.0,12.0,225.0,1294.85,0.04,28.53,45.38,36943.68,0.43,2052.42,81,0,1,2,22.0,32.0,142.0,83.0,23.0,0
8551,28.0,2.0,1.0,2.0,81.0,412.08,0.09,11.76,35.04,4846.9,0.14,269.27,21,4,1,0,13.0,21.0,43.0,38.0,3.0,0
8552,13.0,1.0,1.0,1.0,25.0,95.18,0.14,7.2,13.22,685.32,0.03,38.07,7,0,4,0,9.0,5.0,17.0,8.0,1.0,0
8553,32.0,5.0,1.0,4.0,101.0,509.48,0.05,19.68,25.89,10025.91,0.17,557.0,24,0,6,0,19.0,14.0,72.0,29.0,9.0,0
8554,20.0,5.0,3.0,2.0,37.0,167.37,0.08,12.57,13.31,2104.1,0.06,116.89,11,4,3,0,16.0,7.0,26.0,11.0,9.0,0
8555,16.0,2.0,1.0,2.0,34.0,144.43,0.13,7.56,19.1,1092.25,0.05,60.68,10,0,4,0,11.0,8.0,23.0,11.0,3.0,0
8556,23.0,3.0,3.0,2.0,80.0,428.6,0.07,14.25,30.08,6107.61,0.14,339.31,21,0,2,0,19.0,22.0,47.0,33.0,5.0,0
8557,54.0,4.0,1.0,4.0,188.0,1032.47,0.06,17.61,58.62,18184.77,0.34,1010.26,40,4,7,0,14.0,31.0,110.0,78.0,7.0,0
8558,40.0,4.0,4.0,4.0,140.0,794.14,0.09,10.78,73.64,8563.83,0.26,475.77,27,1,8,1,14.0,37.0,83.0,57.0,7.0,0
8559,17.0,2.0,1.0,2.0,32.0,133.44,0.14,7.07,18.87,943.59,0.04,52.42,10,0,5,0,11.0,7.0,23.0,9.0,3.0,0
8560,18.0,2.0,1.0,2.0,32.0,133.44,0.14,7.07,18.87,943.59,0.04,52.42,11,0,5,0,11.0,7.0,23.0,9.0,3.0,0
8561,57.0,4.0,4.0,3.0,210.0,1020.18,0.02,55.96,18.23,57087.35,0.34,3171.52,39,4,12,0,17.0,12.0,131.0,79.0,7.0,0
8562,11.0,1.0,1.0,1.0,37.0,144.55,0.12,8.25,17.52,1192.58,0.05,66.25,8,0,1,0,9.0,6.0,26.0,11.0,1.0,0
8563,110.0,14.0,10.0,10.0,324.0,1958.38,0.04,27.29,71.77,53438.87,0.65,2968.83,83,6,8,11,19.0,47.0,189.0,135.0,27.0,0
8564,29.0,3.0,1.0,3.0,60.0,291.48,0.06,16.14,18.05,4707.38,0.1,261.51,21,0,5,0,19.0,10.0,43.0,17.0,5.0,0
8565,31.0,5.0,1.0,3.0,68.0,348.79,0.06,15.88,21.96,5539.63,0.12,307.76,25,0,4,0,18.0,17.0,38.0,30.0,9.0,0
8566,34.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0
8567,41.0,1.0,1.0,1.0,120.0,605.33,0.06,15.84,38.21,9589.66,0.2,532.76,23,6,8,1,14.0,19.0,77.0,43.0,1.0,0
8568,12.0,4.0,1.0,3.0,38.0,158.46,0.13,7.5,21.13,1188.43,0.05,66.02,8,0,2,0,9.0,9.0,23.0,15.0,7.0,0
8569,25.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0
8570,14.0,1.0,1.0,1.0,43.0,194.51,0.19,5.14,37.82,1000.35,0.06,55.58,9,0,3,0,9.0,14.0,27.0,16.0,1.0,0
8571,20.0,3.0,1.0,3.0,41.0,182.84,0.13,7.8,23.44,1426.13,0.06,79.23,14,0,4,0,12.0,10.0,28.0,13.0,5.0,0
8572,37.0,5.0,1.0,4.0,74.0,355.74,0.07,14.67,24.26,5217.58,0.12,289.87,29,2,4,0,16.0,12.0,52.0,22.0,9.0,0
8573,24.0,4.0,1.0,2.0,64.0,317.07,0.09,11.72,27.06,3715.65,0.11,206.42,15,0,7,0,15.0,16.0,39.0,25.0,7.0,0
8574,12.0,3.0,1.0,2.0,23.0,95.91,0.14,7.0,13.7,671.36,0.03,37.3,8,0,2,0,12.0,6.0,16.0,7.0,5.0,0
8575,33.0,2.0,1.0,2.0,106.0,525.14,0.07,15.24,34.47,8000.74,0.18,444.49,21,3,6,0,14.0,17.0,69.0,37.0,3.0,0
8576,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
8577,16.0,2.0,1.0,2.0,37.0,159.91,0.17,6.0,26.65,959.47,0.05,53.3,10,0,4,0,10.0,10.0,25.0,12.0,3.0,0
8578,29.0,2.0,1.0,2.0,83.0,415.0,0.11,9.17,45.27,3804.17,0.14,211.34,21,0,5,0,11.0,21.0,48.0,35.0,3.0,0
8579,33.0,2.0,1.0,2.0,142.0,710.0,0.06,16.07,44.16,11416.05,0.24,634.23,24,0,6,0,13.0,19.0,95.0,47.0,3.0,0
8580,24.0,1.0,1.0,1.0,99.0,470.73,0.08,12.38,38.04,5825.33,0.16,323.63,16,0,5,0,11.0,16.0,63.0,36.0,1.0,0
8581,23.0,1.0,1.0,1.0,87.0,404.02,0.1,10.33,39.1,4174.83,0.13,231.93,17,0,4,0,10.0,15.0,56.0,31.0,1.0,0
8582,5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,3,0,0,0,6.0,5.0,7.0,5.0,1.0,0
8583,10.0,1.0,1.0,1.0,19.0,74.23,0.25,4.0,18.56,296.92,0.02,16.5,7,0,1,0,8.0,7.0,12.0,7.0,1.0,0
8584,28.0,5.0,5.0,4.0,71.0,351.75,0.07,15.18,23.17,5339.03,0.12,296.61,17,4,4,1,17.0,14.0,46.0,25.0,9.0,0
8585,19.0,2.0,1.0,2.0,45.0,203.56,0.1,9.75,20.88,1984.71,0.07,110.26,12,0,4,0,13.0,10.0,30.0,15.0,3.0,0
8586,6.0,1.0,1.0,1.0,23.0,85.11,0.41,2.44,34.82,208.05,0.03,11.56,4,0,0,0,4.0,9.0,12.0,11.0,1.0,0
